county,org_name,org_url,phone,address,map_url,pay_detail,this_week,next_week,next_2_week,next_3_week,in_4_weeks,edit_date,teleconsultation,has_quota
臺北市,臺北市立聯合醫院松德院區,https://tpech.gov.taipei/mp109201/,02-27263141轉1394,臺北市信義區松德路309號,https://www.google.com.tw/maps/place/臺北市信義區松德路309號,掛號費50元,3,3,0,0,6,2025/08/27,true,true
臺北市,臺北市立聯合醫院仁愛院區,https://tpech.gov.taipei/mp109151/,02-27093600轉5546,臺北市大安區仁愛路四段10號,https://www.google.com.tw/maps/place/臺北市大安區仁愛路四段10號,掛號費50元,6,6,6,0,18,2025/09/01,true,true
臺北市,博仁綜合醫院,https://www.pojengh.com.tw/,02-25702211,臺北市松山區光復北路66號,https://www.google.com.tw/maps/place/臺北市松山區光復北路66號,掛號費200元,1,1,1,0,3,2025/09/01,false,true
臺北市,西園醫療社團法人西園醫院,https://www.westgarden.com.tw/,02-23076968轉1517,臺北市萬華區西園路二段270號,https://www.google.com.tw/maps/place/臺北市萬華區西園路二段270號,無,6,6,6,0,18,2025/09/02,false,true
臺北市,黃雅芬兒童心智診所,https://linktr.ee/huangyafen,0910-222280  (LINE官方帳號：@childpsy),臺北市中山區南京西路5-1號12樓之1,https://www.google.com.tw/maps/place/臺北市中山區南京西路5-1號12樓之1,無,2,3,4,4,13,2025/09/07,true,true
臺北市,李政洋身心診所,https://www.leepsyclinic.com/,02-27620086、02-27473339,臺北市松山區三民路84號.健康路345號及民生東路5段192號2樓之3,https://www.google.com.tw/maps/place/臺北市松山區三民路84號.健康路345號及民生東路5段192號2樓之3,掛號費600元,1,1,4,0,6,2025/09/01,true,true
臺北市,自體心理診所,https://selfpsychology.weebly.com/,02-27754121,臺北市大安區延吉街153-9號3樓,https://www.google.com.tw/maps/place/臺北市大安區延吉街153-9號3樓,掛號費200元,3,5,5,5,18,2025/09/07,false,true
臺北市,伯特利身心診所,https://bethelpsychiatry.mystrikingly.com/?,02-27200938,臺北市信義區光復南路421號2樓,https://www.google.com.tw/maps/place/臺北市信義區光復南路421號2樓,掛號費600元,5,5,5,0,15,2025/09/02,true,true
臺北市,天晴診所,https://www.skybright.com.tw,02-28355329、02-28355396,臺北市士林區中山北路六段292號,https://www.google.com.tw/maps/place/臺北市士林區中山北路六段292號,掛號費300元,3,3,2,0,8,2025/09/03,false,true
臺北市,天母康健身心診所,https://www.facebook.com/HappyDr/?locale=zh_TW,02-28378787,臺北市士林區福華路157巷3號1樓,https://www.google.com.tw/maps/place/臺北市士林區福華路157巷3號1樓,掛號費250元,6,6,6,0,18,2025/09/04,false,true
臺北市,自由想心理診所,https://www.talkfreelyandthink.com/,02-28314837,臺北市士林區福華路122號2樓,https://www.google.com.tw/maps/place/臺北市士林區福華路122號2樓,無,1,2,2,0,5,2025/09/03,false,true
臺北市,石牌鄭身心醫學診所,http://www.shipaicheng.com.tw/index.php,02-28227660,臺北市北投區石牌路一段69號,https://www.google.com.tw/maps/place/臺北市北投區石牌路一段69號,掛號費：健保250元；自費850元,3,3,3,0,9,2025/09/01,true,true
臺北市,夏一新身心精神科診所,https://www.softmind.com.tw,02-87928214,臺北市內湖區成功路三段143號4樓,https://www.google.com.tw/maps/place/臺北市內湖區成功路三段143號4樓,掛號費300元,6,6,6,0,18,2025/09/01,false,true
臺北市,怡心診所,https://ihsinpsy.wixsite.com/home,02-27070112,臺北市大安區大安路一段169巷7號,https://www.google.com.tw/maps/place/臺北市大安區大安路一段169巷7號,掛號費200元,8,9,10,0,27,2025/09/01,false,true
臺北市,暖心全人諮商中心心理諮商所,https://humanitarian-love.com/,02-23661099,臺北市中正區羅斯福路二段198號6樓之5,https://www.google.com.tw/maps/place/臺北市中正區羅斯福路二段198號6樓之5,無,4,4,4,4,16,2025/09/07,true,true
臺北市,暖心泉恩心理諮商所,https://humanitarian-love.com/,02-23651099,臺北市中正區南昌路二段192號8樓之2,https://www.google.com.tw/maps/place/臺北市中正區南昌路二段192號8樓之2,無,3,3,3,3,12,2025/09/07,false,true
臺北市,好窩心理諮商所,https://www.psysweethome.com/home,02-23568846,臺北市中正區和平西路一段17號3樓,https://www.google.com.tw/maps/place/臺北市中正區和平西路一段17號3樓,無,4,0,0,0,4,2025/09/03,true,true
臺北市,璞願心理諮商所,https://pure-wish.com/,02-23897535、0958-994073,臺北市中正區忠孝西路一段41號10樓之17,https://www.google.com.tw/maps/place/臺北市中正區忠孝西路一段41號10樓之17,無,1,2,5,0,8,2025/09/06,false,true
臺北市,擁抱心理博愛館心理諮商所,https://mental-hug.com.tw/,02-23715808,臺北市中正區博愛路76號10樓之2,https://www.google.com.tw/maps/place/臺北市中正區博愛路76號10樓之2,無,6,3,3,0,12,2025/08/31,true,true
臺北市,一二心理諮商所,https://ercounseling.org/,0932-151618 ，Line ID@fawntaiwan,臺北市中山區南京東路二段176號11樓,https://www.google.com.tw/maps/place/臺北市中山區南京東路二段176號11樓,無,8,8,0,0,16,2025/09/06,true,true
臺北市,立翎心理諮商所,https://lilincounseling.com,02-2779-0757,臺北市大安區忠孝東路四段183號3樓之6,https://www.google.com.tw/maps/place/臺北市大安區忠孝東路四段183號3樓之6,無,0,0,1,0,1,2025/09/03,false,true
臺北市,格桑美度心理諮商所,https://kelsang-mind.com/,02-27095598,臺北市大安區東豐街7號14樓,https://www.google.com.tw/maps/place/臺北市大安區東豐街7號14樓,無,2,2,2,0,6,2025/09/03,true,true
臺北市,哈米思心理諮商所,https://counseling.heart-miss.com/,02-23820667,臺北市萬華區柳州街6號4樓,https://www.google.com.tw/maps/place/臺北市萬華區柳州街6號4樓,無,6,6,6,0,18,2025/09/02,false,true
