county,org_name,org_url,phone,address,map_url,pay_detail,this_week,next_week,next_2_week,next_3_week,in_4_weeks,edit_date,teleconsultation,has_quota
新北市,漱心坊心理治療所,https://www.okmood.com/,(02)8991-4930,新北市新莊區明中街38號8樓,https://www.google.com.tw/maps/place/新北市新莊區明中街38號8樓,掛號費150元（具重大傷病、身心障礙、中低收入等掛號費100元）,6,6,8,0,20,2025/09/05,true,true
新北市,嘉誼心理治療所,https://www.facebook.com/profile.php?id=61554562233343&locale=zh_TW,0962-035-930,新北市三峽區復興路59號2樓,https://www.google.com.tw/maps/place/新北市三峽區復興路59號2樓,行政處理費300元,5,5,5,0,15,2025/09/02,false,true
新北市,南方心理諮商所,https://thesouth.com.tw/,(02)2916-0135,新北市新店區永新街30號3樓,https://www.google.com.tw/maps/place/新北市新店區永新街30號3樓,無,0,2,2,0,4,2025/09/05,true,true
新北市,小漁村心理諮商所,https://www.littlefishingvillage.com/,(02)8914-7484,新北市新店區三民路65號2樓,https://www.google.com.tw/maps/place/新北市新店區三民路65號2樓,行政費用300元,4,4,0,0,8,2025/09/04,true,true
新北市,喜樂心理諮商所,https://www.heart-hug-counseling.org/,(02)2981-0715,新北市三重區重陽路四段42號2樓,https://www.google.com.tw/maps/place/新北市三重區重陽路四段42號2樓,掛號費200元,5,5,5,0,15,2025/09/01,true,true
新北市,覓心理諮商所,https://miiclinics.com,0965-833-520,新北市林口區仁愛二路77號1樓,https://www.google.com.tw/maps/place/新北市林口區仁愛二路77號1樓,行政費用400元,10,10,10,0,30,2025/09/01,true,true
新北市,家好心理諮商所,https://www.good.org.tw/,0972-706-289(02)2601-2992,新北市林口區仁愛路二段502號2樓之3,https://www.google.com.tw/maps/place/新北市林口區仁愛路二段502號2樓之3,行政費500元,11,12,12,0,35,2025/09/04,true,true
新北市,理馨心理諮商所,https://lixincounseling.wordpress.com,0968-989-195,新北市土城區永安街103號5樓,https://www.google.com.tw/maps/place/新北市土城區永安街103號5樓,行政費300元,8,8,8,0,24,2025/09/01,true,true
新北市,賽斯身心靈診所,https://www.sethclinic.com/intro.php,(02)2218-0875,新北市新店區中央七街26號2樓,https://www.google.com.tw/maps/place/新北市新店區中央七街26號2樓,掛號費100元,5,0,0,0,5,2025/08/18,true,true
新北市,治聿身心醫學診所,https://healingpsyclin.com/,(02)2218-8374,新北市新店區中興路三段250號1樓,https://www.google.com.tw/maps/place/新北市新店區中興路三段250號1樓,掛號費250元,0,1,1,0,2,2025/09/03,true,true
新北市,安興精神科診所,https://www.afriend.com.tw/index-ap.php,(02)2974-3029,新北市三重區重新路三段132號1樓,https://www.google.com.tw/maps/place/新北市三重區重新路三段132號1樓,掛號費250元,5,5,0,0,10,2025/08/29,false,true
新北市,合康診所,https://www.facebook.com/hekang.clinic/?locale=zh_TW,(02)8642-5222,新北市汐止區大同路二段512號,https://www.google.com.tw/maps/place/新北市汐止區大同路二段512號,掛號費200元,2,2,0,0,4,2025/08/25,false,true
新北市,行天宮醫療志業醫療財團法人恩主公醫院,https://www.eck.org.tw/,(02)2672-3456轉3401,新北市三峽區復興路399號、中山路198號、258號,https://www.google.com.tw/maps/place/新北市三峽區復興路399號、中山路198號、258號,掛號費200元,10,10,0,0,20,2025/08/28,false,true
新北市,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,https://www.mmh.org.tw/home.php?area=ts,自殺防治中心：(02)2809-4661轉2778,新北市淡水區民生路45號,https://www.google.com.tw/maps/place/新北市淡水區民生路45號,掛號費150元,3,2,1,0,6,2025/09/01,true,true
