county,org_name,org_url,phone,address,map_url,pay_detail,this_week,next_week,next_2_week,next_3_week,in_4_weeks,edit_date,teleconsultation,has_quota
新竹市,理心潛能心理諮商所,www.drleec3.com,0933357785,新竹市食品路177巷23號,https://www.google.com.tw/maps/place/新竹市食品路177巷23號,無,6,6,6,6,24,2025/08/31,true,true
新竹市,雲起心理治療所,http://ycpsycenter.com.tw,0978479875,新竹市自由路67號7樓之2,https://www.google.com.tw/maps/place/新竹市自由路67號7樓之2,無,2,2,2,0,6,2025/08/25,false,true
新竹市,杜華心苑心理諮商所,https://www.dowdslove.url.tw/,03-5736178,新竹市東區新光路83號,https://www.google.com.tw/maps/place/新竹市東區新光路83號,掛號費平日200元  假日400元,0,0,3,3,6,2025/09/03,true,true
新竹市,若竹心理諮商所,https://www.bamboo-counseling.com/,03-5166186,新竹市東區大學路81巷3號2樓,https://www.google.com.tw/maps/place/新竹市東區大學路81巷3號2樓,行政處理費400元,0,0,4,0,4,2025/08/29,false,true
新竹市,能清安欣診所,http://www.provenceclinic.com.tw/clinic.htm,03-5357600,新竹市東區光華街29號,https://www.google.com.tw/maps/place/新竹市東區光華街29號,掛號費300元,0,0,0,0,0,尚未更新,false,false
新竹市,觀心心理治療所,https://www.mindspacepsytherapy.com/,03-5670642,新竹市東區關新東路159號2樓,https://www.google.com.tw/maps/place/新竹市東區關新東路159號2樓,掛號費200元,0,0,0,0,0,尚未更新,false,false
新竹市,蛹之生心理諮商所,https://www.morph.com.tw/,0968-070-620,新竹市東區關東里光復路一段268巷9弄1號1-2樓,https://www.google.com.tw/maps/place/新竹市東區關東里光復路一段268巷9弄1號1-2樓,無,0,0,0,0,0,尚未更新,false,false
新竹市,林正修診所,https://linzhengxiuzhensuo.webnode.tw/aboutdlpc/, 03-516 6746,新竹市新光路38號,https://www.google.com.tw/maps/place/新竹市新光路38號,掛號費200元(114年1月1日起調整為250元),0,0,0,0,0,尚未更新,false,false
新竹市,椿心理諮商所,chauhueyw@yahoo.com.tw,0900643707,新竹市東區東大路1段50號1樓,https://www.google.com.tw/maps/place/新竹市東區東大路1段50號1樓,行政處理費400元,0,0,0,0,0,尚未更新,false,false
新竹市,聊癒之森身心診所,https://healingoasis119.com/,03-5721925,新竹市東區金城三路119號1樓,https://www.google.com.tw/maps/place/新竹市東區金城三路119號1樓,心理評估與掛號費 400元,0,0,0,0,0,尚未更新,false,false
新竹市,光合心理諮商所,https://khpsy.com/,0900755940,新竹市東區民生路193號11樓,https://www.google.com.tw/maps/place/新竹市東區民生路193號11樓,掛號費200元,0,0,0,0,0,尚未更新,false,false
新竹市,新竹沛智心理治療所,https://www.facebook.com/hsinchupeichih,03-5799969,新竹市東區慈雲路105號,https://www.google.com.tw/maps/place/新竹市東區慈雲路105號,無,0,0,0,0,0,尚未更新,false,false
新竹市,馬大元診所,https://mdycliniccom.wordpress.com/,03-5794698,新竹市東區龍山里光復路一段544巷36號1樓,https://www.google.com.tw/maps/place/新竹市東區龍山里光復路一段544巷36號1樓,無,0,0,0,0,0,尚未更新,false,false
新竹市,寬心自在心理諮商所,https://www.openmind-counseling-center.com/,03-5426695,新竹市東大路二段3號3樓,https://www.google.com.tw/maps/place/新竹市東大路二段3號3樓,18歲以上成人-掛號費200元18歲以下青少年-掛號費400元,0,0,0,0,0,尚未更新,true,false
新竹市,國泰醫療財團法人新竹國泰綜合醫院,https://hsinchu.cgh.org.tw/,03-5278999,新竹市中華路二段678號,https://www.google.com.tw/maps/place/新竹市中華路二段678號,掛號費200元,0,0,0,0,0,2025/08/28,false,false
新竹市,晨境語言暨心理治療所,https://www.facebook.com/morning20230901,0921569487,新竹市北區北大路180號4樓,https://www.google.com.tw/maps/place/新竹市北區北大路180號4樓,無,0,0,0,0,0,尚未更新,false,false
新竹市,親禾身心診所,https://www.sproutpsyclinic.com.tw/,5771057,新竹市東區關新二街67號,https://www.google.com.tw/maps/place/新竹市東區關新二街67號,掛號費200元,0,0,0,0,0,尚未更新,false,false
新竹市,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,https://www.hch.gov.tw/,03-5326151分機522701,新竹市經國路一段442巷25號,https://www.google.com.tw/maps/place/新竹市經國路一段442巷25號,無,0,0,0,0,0,尚未更新,false,false
