county,org_name,org_url,phone,address,map_url,pay_detail,this_week,next_week,next_2_week,next_3_week,in_4_weeks,edit_date,teleconsultation,has_quota
臺中市,好時光心理治療所,https://gtpsy.com/,0910957527 或加入LINEID: @xfb1049s,台中市大里區國光路二段337號,https://www.google.com.tw/maps/place/台中市大里區國光路二段337號,無,5,5,5,0,15,2025/09/02,false,true
臺中市,財團法人台灣省私立台中仁愛之家附設靜和醫院,http://www.cott.org.tw/,04-23711129#1124,台中市西區南屯路一段158號,https://www.google.com.tw/maps/place/台中市西區南屯路一段158號,無,5,10,10,5,30,2025/09/08,false,true
臺中市,寶貝心理諮商所,https://babycounselingtw.weebly.com/,0966299469 或加入Line ID : @330mnqrw,台中市梧棲區民和路一段200號二樓,https://www.google.com.tw/maps/place/台中市梧棲區民和路一段200號二樓,無,8,8,8,8,32,2025/09/08,true,true
臺中市,怡然心理治療所,http://yiranmind.com,0905467481,台中市西區三民路一段170號4樓之2,https://www.google.com.tw/maps/place/台中市西區三民路一段170號4樓之2,無,6,6,6,0,18,2025/09/04,true,true
臺中市,如穎心理成長中心心理治療所,http://blog.ru-yin.org,04-22282220,台中市中區柳川東路三段5號5樓,https://www.google.com.tw/maps/place/台中市中區柳川東路三段5號5樓,無,8,10,0,0,18,2025/09/01,true,true
臺中市,心嶼心理治療所,https://www.heartisland.com.tw/,0903645359,台中市北屯區軍福十三路327號,https://www.google.com.tw/maps/place/台中市北屯區軍福十三路327號,無,12,10,10,0,32,2025/09/01,true,true
臺中市,心門心理諮商所,https://www.minddoor-psy.com/,04-23120896 或加入LINEID: @460xawyr ,台中市沙鹿區正德路72巷50號,https://www.google.com.tw/maps/place/台中市沙鹿區正德路72巷50號,無,2,2,2,0,6,2025/09/02,true,true
臺中市,陽晴心理治療所,https://www.heartwarming101.com/,0908432988,台中市西區五權五街101號,https://www.google.com.tw/maps/place/台中市西區五權五街101號,無,12,12,12,0,36,2025/09/01,true,true
臺中市,桐心理治療所,https://www.tongpsy.com/index.php,0953-971130,臺中市南屯區豐富路160巷9號,https://www.google.com.tw/maps/place/臺中市南屯區豐富路160巷9號,無,10,10,10,0,30,2025/09/03,true,true
臺中市,勵心心理諮商所,https://leeheart1516.wordpress.com/,0928660285,台中市南區德祥街15巷16號,https://www.google.com.tw/maps/place/台中市南區德祥街15巷16號,無,12,12,12,0,36,2025/09/06,true,true
臺中市,宗益身心醫學診所,https://dryi0.wordpress.com/,(04)2338-0503,台中市烏日區公園路75號,https://www.google.com.tw/maps/place/台中市烏日區公園路75號,掛號費150元,2,5,0,0,7,2025/08/25,false,true
臺中市,晨心身心診所,https://www.mainpi.com/query?i=2522,04-22780799 或加入LINEID: @536gbokk,台中市太平區中興路158號,https://www.google.com.tw/maps/place/台中市太平區中興路158號,掛號費150元,6,6,0,0,12,2025/08/26,false,true
臺中市,日音心理治療所,https://wordothing.com,0906693905,臺中市西區福人街96號,https://www.google.com.tw/maps/place/臺中市西區福人街96號,無,8,6,8,0,22,2025/09/04,false,true
臺中市,心喜心理治療所,https://www.xinxi2024.com/,04-22734567 或加入LINEID: ＠450hnjfs,台中市太平區市民大道一段251號,https://www.google.com.tw/maps/place/台中市太平區市民大道一段251號,無,7,7,0,0,14,2025/08/29,true,true
臺中市,堅美身心診所,rbmclinic.com.tw,0960782238,臺中市西屯區安和路182號1-2樓,https://www.google.com.tw/maps/place/臺中市西屯區安和路182號1-2樓,掛號費350元,8,9,0,0,17,2025/09/06,false,true
臺中市,時光身心診所,,04-25601413,臺中市大雅區雅環路一段288號1樓,https://www.google.com.tw/maps/place/臺中市大雅區雅環路一段288號1樓,掛號費200元,12,12,0,0,24,2025/08/25,false,true
臺中市,佑芯身心診所,https://www.youthink.com.tw/,04-22470375,台中市北屯區興安路二段7號,https://www.google.com.tw/maps/place/台中市北屯區興安路二段7號,無,0,0,0,0,0,尚未更新,false,false
臺中市,話嶼心理諮商所,https://dialogueisland.com,04-22335920,台中市北區雙十路二段101號5樓之五,https://www.google.com.tw/maps/place/台中市北區雙十路二段101號5樓之五,無,0,0,0,0,0,尚未更新,true,false
臺中市,明朗身心診所,https://www.moodlight.com.tw/,04-24836800,台中市大里區新仁路二段96號,https://www.google.com.tw/maps/place/台中市大里區新仁路二段96號,掛號費250元,0,0,0,0,0,2025/09/04,true,false
臺中市,清濱醫院,https://www.chibibing.url.tw/index.html,04-26283995#112,台中市清水區港埠路四段195號,https://www.google.com.tw/maps/place/台中市清水區港埠路四段195號,無,0,0,0,0,0,尚未更新,false,false
臺中市,向陽心理治療所,https://sunyoung-psy.com/web-appointment/,0985911807 或加入Line ID: @585xemue,台中市西屯區大墩十九街151號,https://www.google.com.tw/maps/place/台中市西屯區大墩十九街151號,無,0,0,0,0,0,尚未更新,true,false
臺中市,王家駿身心診所,https://www.facebook.com/ccwpc/?locale=zh_TW,0932138170,台中市北屯區東山路一段332-5號,https://www.google.com.tw/maps/place/台中市北屯區東山路一段332-5號,無,0,0,0,0,0,尚未更新,false,false
